trade_date,stock_id,stock_name,industry,sub_industry,industry_source,sector_strength_mode,stock_return_5d,stock_return_20d,market_return_5d,market_return_20d,sector_return_5d,sector_return_20d,relative_strength_5d,relative_strength_20d,sector_strength_score,sector_strength_rank,sector_strength_warning
2026-07-06,00693U,期街口S&P黃豆,ETF,期貨商品 ETF,rule_based_etf_mapping,industry_relative,0.021002386634844994,0.021978021978022122,-0.010132345030461877,-0.028580510461154725,0.003578832879034175,-0.012224128096002932,0.017423553755810818,0.03420215007402505,64.0,525,
2026-07-06,00700,富邦恒生國企,ETF,海外市場 ETF,rule_based_etf_mapping,industry_relative,0.03679793415106514,-0.05138806851742472,-0.010132345030461877,-0.028580510461154725,0.003578832879034175,-0.012224128096002932,0.03321910127203096,-0.039163940421421795,50.0,966,
2026-07-06,00701,國泰股利精選30,ETF,高股息 ETF,rule_based_etf_mapping,industry_relative,-0.4863555215506249,-0.437115707098938,-0.010132345030461877,-0.028580510461154725,0.003578832879034175,-0.012224128096002932,-0.48993435442965905,-0.42489157900293506,29.0,1327,
2026-07-06,00702,國泰標普低波高息,ETF,高股息 ETF,rule_based_etf_mapping,industry_relative,0.010060362173038184,0.058178752107926,-0.010132345030461877,-0.028580510461154725,0.003578832879034175,-0.012224128096002932,0.006481529294004009,0.07040288020392893,74.0,344,
2026-07-06,00703,台新MSCI中國,ETF,海外市場 ETF,rule_based_etf_mapping,industry_relative,0.03555555555555556,-0.04459251665812414,-0.010132345030461877,-0.028580510461154725,0.003578832879034175,-0.012224128096002932,0.03197672267652139,-0.03236838856212121,50.0,942,
2026-07-06,00704L,台新MSCI台灣正2,ETF,槓桿反向 ETF,rule_based_etf_mapping,industry_relative,,,-0.010132345030461877,-0.028580510461154725,0.003578832879034175,-0.012224128096002932,,,50.0,1353,
2026-07-06,00705R,台新MSCI台灣反1,ETF,槓桿反向 ETF,rule_based_etf_mapping,industry_relative,,,-0.010132345030461877,-0.028580510461154725,0.003578832879034175,-0.012224128096002932,,,50.0,1353,
2026-07-06,00706L,期元大S&P日圓正2,ETF,槓桿反向 ETF,rule_based_etf_mapping,industry_relative,-0.003767491926802813,-0.027836134453781414,-0.010132345030461877,-0.028580510461154725,0.003578832879034175,-0.012224128096002932,-0.007346324805836988,-0.015612006357778482,42.0,852,
2026-07-06,00707R,期元大S&P日圓反1,ETF,槓桿反向 ETF,rule_based_etf_mapping,industry_relative,-0.37276648182378314,,-0.010132345030461877,-0.028580510461154725,0.003578832879034175,-0.012224128096002932,-0.3763453147028173,,44.0,1353,
2026-07-06,00708L,期元大S&P黃金正2,ETF,槓桿反向 ETF,rule_based_etf_mapping,industry_relative,0.030478955007256836,-0.18764302059496574,-0.010132345030461877,-0.028580510461154725,0.003578832879034175,-0.012224128096002932,0.02690012212822266,-0.1754188924989628,43.0,1193,
2026-07-06,00709,富邦歐洲,ETF,海外市場 ETF,rule_based_etf_mapping,industry_relative,-0.4746803069053709,-0.46272560816112995,-0.010132345030461877,-0.028580510461154725,0.003578832879034175,-0.012224128096002932,-0.47825913978440504,-0.450501480065127,29.0,1336,
