stock_id,stock_name,financial_quarter,eps,eps_yoy,roe,gross_margin,operating_margin,net_margin,debt_ratio,operating_cash_flow,financial_source,financial_source_status,financial_period
6668,中揚光,115Q1,-0.62,,,11.275,-24.047,-24.804,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6669,緯穎,115Q1,75.95,,,7.5517,6.3139,5.1045,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6670,復盛應用,115Q1,6.96,,,24.0025,14.9379,12.2099,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6671,三能-KY,115Q1,0.26,,,38.6566,4.4861,4.3373,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6672,騰輝電子-KY,115Q1,1.73,,,34.0157,11.6671,9.9202,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6674,鋐寶科技,115Q1,-1.04,,,15.2891,-56.0447,-62.4612,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6689,伊雲谷,115Q1,0.53,,,9.8826,0.9032,1.1402,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6691,洋基工程,115Q1,7.19,,,18.3934,15.7416,12.4253,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6695,芯鼎,115Q1,-0.68,,,37.8755,-33.4316,-25.7239,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6698,旭暉應材,115Q1,-0.35,,,20.5601,-16.4712,-14.5965,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6706,惠特,115Q1,-0.96,,,-2.0091,-77.0928,-47.1002,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6715,嘉基,115Q1,1.02,,,40.0069,15.8944,11.632,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6719,力智,115Q1,2.1,,,41.6693,18.4412,22.5757,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6722,輝創,115Q1,0.34,,,20.5812,1.5256,2.4082,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6742,澤米,115Q1,-0.35,,,-8.8729,-35.9082,-28.5371,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6743,安普新,115Q1,-0.19,,,18.6866,1.9272,-2.5556,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6753,龍德造船,115Q1,2.7,,,33.1026,28.9769,23.9354,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6754,匯僑設計,115Q1,0.12,,,22.8635,0.0757,1.3617,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6756,威鋒電子,115Q1,0.64,,,44.6109,-12.2198,9.2332,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6757,台灣虎航,115Q1,2.91,,,40.6844,30.5065,24.1057,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6768,志強-KY,115Q1,1.2,,,16.536,6.138,4.4905,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6770,力積電,115Q1,3.36,,,10.2282,104.816,104.8536,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6771,平和環保-創,115Q1,0.69,,,46.8225,24.5517,16.2618,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6776,展碁國際,115Q1,1.14,,,6.2608,2.0636,1.3664,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6781,AES-KY,115Q1,10.64,,,36.1042,24.1644,20.0604,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6782,視陽,115Q1,3.82,,,45.8214,28.1146,19.5824,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6789,采鈺,115Q1,1.5,,,32.2392,22.827,20.2644,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6790,永豐實,115Q1,0.83,,,28.5487,9.8891,8.4582,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6792,詠業,115Q1,0.53,,,32.242,7.8252,7.2949,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6794,向榮生技,115Q1,-0.36,,,62.7748,-422.8735,-367.856,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6796,晉弘,115Q1,-0.32,,,36.5422,-13.1682,-8.6144,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6799,來頡,115Q1,1.14,,,46.8208,20.4907,20.2634,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6805,富世達,115Q1,13.38,,,32.3108,26.7767,21.9238,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6806,森崴能源,115Q1,-6.73,,,44.8496,40.2971,31.3896,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6807,峰源-KY,115Q1,0.63,,,17.2658,2.6072,4.1378,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6830,汎銓,115Q1,-0.61,,,21.5838,-1.5249,-5.504,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6831,邁科,115Q1,0.66,,,18.2013,6.5494,5.2187,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6834,天二科技,115Q1,0.45,,,23.0447,8.5029,9.4654,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6835,圓裕,115Q1,0.05,,,16.5791,0.7816,0.6122,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6838,台新藥,115Q1,-0.1,,,86.938,-23.4468,-33.5784,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6854,錼創科技-KY創,115Q1,-2.14,,,-27.0323,-188.7522,-185.471,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6861,睿生光電,115Q1,2.12,,,26.261,11.1012,11.1261,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6862,三集瑞-KY,115Q1,1.0,,,32.5532,12.8911,10.6394,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6863,永道-KY,115Q1,0.61,,,19.3208,5.9113,3.9693,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6869,雲豹能源,115Q1,-0.99,,,19.4937,7.8828,-6.0871,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6873,泓德能源,115Q1,0.25,,,40.4692,13.2312,2.3694,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6885,全福生技,115Q1,-0.5,,,-11.3355,-2956.7836,-2691.9943,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6887,寶綠特-KY,115Q1,-0.62,,,23.8132,-2.1774,-5.369,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6890,來億-KY,115Q1,0.75,,,11.6514,2.549,2.3689,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6901,鑽石投資,115Q1,-0.42,,,100.0,109.531,105.8433,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6902,GOGOLOOK,115Q1,1.64,,,89.0791,18.0968,19.142,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6906,現觀科,115Q1,0.6,,,86.2331,15.459,24.4211,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6908,宏碁遊戲-創,115Q1,0.41,,,14.1158,0.1019,-1.3933,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6909,創控,115Q1,0.07,,,57.4933,2.7467,4.7013,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6914,阜爾運通,115Q1,2.34,,,21.9815,15.5496,10.8071,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6916,華凌,115Q1,-0.49,,,20.1212,-7.1929,-6.4213,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6918,愛派司,115Q1,1.39,,,66.2338,24.1024,21.738,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6919,康霈*,115Q1,-0.07,,,50.0,-12291550.0,-5387700.0,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6921,嘉雨思-創,115Q1,-0.27,,,55.5513,-36.8608,-30.1585,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6923,中台,115Q1,0.84,,,30.8476,23.5254,25.131,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6924,榮惠-KY創,115Q1,2.26,,,26.4706,12.576,9.8724,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6928,攸泰科技,115Q1,-0.04,,,27.9911,-1.5163,-0.612,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6931,青松健康,115Q1,0.49,,,15.2433,8.0381,11.0618,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6933,AMAX-KY,115Q1,1.1,,,13.6801,4.1578,2.5583,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6934,心誠鎂,115Q1,-1.43,,,-446.3229,-1367.9512,-1359.0773,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6936,永鴻生技,115Q1,0.6,,,37.3116,14.8555,11.8714,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6937,天虹,115Q1,0.96,,,41.7712,12.9713,10.6029,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6944,兆聯實業,115Q1,10.08,,,27.1458,22.5118,16.4243,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6949,沛爾生醫-創,115Q1,-1.18,,,-18.9227,-1393.7657,-1368.9384,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6951,青新-創,115Q1,1.49,,,60.894,40.3135,32.6235,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6952,大武山,115Q1,0.32,,,20.6642,4.7489,3.4956,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6955,邦睿生技-創,115Q1,0.97,,,76.3821,30.176,28.3747,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6957,裕慶-KY,115Q1,1.51,,,30.2191,10.0101,7.6128,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6958,日盛台駿,115Q1,0.2,,,28.3544,4.6066,3.2187,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6962,奕力-KY,115Q1,0.58,,,27.3296,3.7556,7.129,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6965,中傑-KY,115Q1,-0.64,,,10.0507,-1.6901,-1.9718,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6969,成信實業*-創,115Q1,-0.05,,,31.2156,3.1881,-2.7995,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6988,威力暘-創,115Q1,-0.05,,,31.188,-1.1149,-1.5137,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
6994,富威電力,115Q1,0.48,,,19.1868,9.0427,4.2033,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
7610,聯友金屬-創,115Q1,10.87,,,73.8786,66.6067,52.4464,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
7631,聚賢研發-創,115Q1,1.76,,,22.9857,11.6337,8.6881,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
7705,三商餐飲,115Q1,0.35,,,34.579,1.8693,1.4521,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
7711,永擎,115Q1,7.68,,,12.3867,7.8132,6.0709,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
7721,微程式,115Q1,0.21,,,64.1652,9.3867,7.9723,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
7722,LINEPAY,115Q1,1.97,,,23.1968,5.1871,6.398,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
7730,暉盛-創,115Q1,0.37,,,45.8496,12.0891,14.8495,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
7732,金興精密,115Q1,0.82,,,28.7511,13.7945,17.4194,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
7736,虎山,115Q1,1.18,,,28.7976,19.4514,24.6868,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
7740,熙特爾-創,115Q1,3.64,,,11.6343,9.0323,6.7799,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
7749,意騰-KY,115Q1,3.56,,,70.1753,32.0017,30.9991,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
7750,新代,115Q1,15.38,,,48.7677,25.7828,22.0798,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
7760,享溫馨,115Q1,0.7,,,42.8728,14.2126,10.5723,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
7765,中華資安,115Q1,3.38,,,49.0297,27.5422,23.0096,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
7768,頌勝科技,115Q1,1.62,,,55.7734,20.6852,18.381,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
7769,鴻勁,115Q1,25.7,,,56.2387,49.9762,43.1159,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
7780,大研生醫*,115Q1,0.13,,,60.0937,13.4046,22.498,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
7786,東方風能,115Q1,1.2,,,19.8094,15.788,11.8851,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
7788,松川精密,115Q1,2.22,,,26.9359,9.6334,9.5031,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
7791,皇家可口,115Q1,1.87,,,35.863,8.7167,30.6895,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
7795,長廣,115Q1,0.21,,,39.3977,10.993,3.8535,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
7799,禾榮科,115Q1,-0.37,,,-0.5893,-3067.383,-1995.7712,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
7803,雲象科技-創,115Q1,-0.78,,,52.6389,-690.5926,-642.3889,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
7818,溢泰實業,115Q1,0.88,,,28.9695,5.3743,4.7449,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
7821,神數,115Q1,0.87,,,21.812,4.5186,3.8292,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
7822,倍利科,115Q1,4.93,,,59.1743,37.6479,29.9919,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
7823,奧義賽博-KY創,115Q1,-0.15,,,86.349,-14.1557,-5.3786,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
8011,台通,115Q1,0.02,,,17.0636,4.0431,2.2139,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
8016,矽創,115Q1,4.6,,,31.3284,11.529,12.7781,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
8021,尖點,115Q1,1.17,,,36.5855,20.1191,14.1413,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
8028,昇陽半導體,115Q1,1.61,,,37.5753,25.5012,21.9692,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
8033,雷虎,115Q1,0.34,,,38.2112,-0.7023,13.5238,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
8039,台虹,115Q1,0.65,,,22.0316,6.0644,7.2414,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
8045,達運光電,115Q1,0.11,,,27.0676,3.145,2.3888,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
8046,南電,115Q1,2.03,,,15.8487,12.0981,11.708,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
8070,長華*,115Q1,0.51,,,18.5169,12.1299,11.0359,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
8072,陞泰,115Q1,0.29,,,16.2117,5.0516,7.7178,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
8081,致新,115Q1,4.62,,,39.6108,17.5498,19.053,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
8101,華冠,115Q1,-0.95,,,0.9986,-46.1192,-61.3204,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
8103,瀚荃,115Q1,1.17,,,37.9692,14.2372,9.9456,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
8104,錸寶,115Q1,-0.39,,,18.7667,-3.5106,-10.7652,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
8105,凌巨,115Q1,0.43,,,8.6602,0.5299,8.9153,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
8110,華東,115Q1,0.49,,,10.038,5.2506,12.4862,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
8112,至上,115Q1,3.91,,,3.8475,3.1028,1.9788,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
8114,振樺電,115Q1,2.75,,,46.998,17.7872,14.6411,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
8131,福懋科,115Q1,0.96,,,19.5527,16.115,14.479,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
8150,南茂,115Q1,0.72,,,13.7762,7.4929,7.2797,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
8162,微矽電子-創,115Q1,0.12,,,17.4712,3.5484,2.8229,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
8163,達方,115Q1,0.2,,,17.9861,1.3102,0.5389,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
8201,無敵,115Q1,-0.11,,,23.6767,-10.2024,-5.5818,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
8210,勤誠,115Q1,10.73,,,32.8267,25.0348,19.2057,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
8213,志超,115Q1,0.3,,,10.5904,2.318,1.6006,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
8215,明基材,115Q1,-0.64,,,11.8858,-5.255,-4.3154,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
8222,寶一,115Q1,0.37,,,25.2658,12.9852,10.8827,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
8249,菱光,115Q1,0.37,,,16.7452,8.0555,4.1175,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
8261,富鼎,115Q1,1.57,,,38.0748,25.6641,23.905,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
8271,宇瞻,115Q1,14.54,,,49.2653,32.8452,26.6278,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
8341,日友,115Q1,1.51,,,49.3181,31.5927,20.5558,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
8367,建新國際,115Q1,0.67,,,27.9002,15.7406,11.3677,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
8374,羅昇,115Q1,0.43,,,24.9686,7.7566,6.0154,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
8404,百和興業-KY,115Q1,0.17,,,33.8645,10.4728,3.8366,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
8411,福貞-KY,115Q1,0.19,,,8.8246,2.5538,1.5349,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
8422,可寧衛*,115Q1,0.21,,,48.2141,34.3839,23.0028,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
8429,金麗-KY,115Q1,0.02,,,14.5934,-27.2158,14.0974,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
8438,昶昕,115Q1,1.02,,,14.3185,8.2042,6.1167,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
8442,威宏-KY,115Q1,0.03,,,15.6108,0.7278,0.1068,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
8443,阿瘦,115Q1,-0.37,,,54.8821,-11.7765,-8.6495,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
8454,富邦媒,115Q1,2.43,,,9.0531,2.965,2.4251,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
8462,柏文,115Q1,2.42,,,33.575,16.1718,11.8369,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
8463,潤泰材,115Q1,0.42,,,12.4767,6.9311,6.8157,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
8464,億豐,115Q1,5.62,,,59.087,28.1076,23.7008,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
8466,美吉吉-KY,115Q1,-0.89,,,8.2473,-7.4236,-10.9533,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
8467,波力-KY,115Q1,0.83,,,37.0185,17.3649,7.0846,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
8473,山林水,115Q1,1.23,,,32.8714,26.678,18.9346,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
8476,台境*,115Q1,0.0,,,12.2957,2.3391,0.3862,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
8478,東哥遊艇,115Q1,3.8,,,42.6274,25.8199,24.974,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
8481,政伸,115Q1,0.77,,,47.0009,19.1103,18.1988,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
8482,商億-KY,115Q1,0.66,,,32.7369,9.4433,7.4743,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
8487,愛爾達-創,115Q1,2.58,,,33.5632,22.5141,17.7025,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
8488,吉源-KY,115Q1,-0.19,,,3.8051,-1.9115,-1.3789,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
8499,鼎炫-KY,115Q1,2.61,,,44.5185,18.3258,17.5998,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
8926,台汽電,115Q1,2.11,,,8.5203,8.4525,13.0235,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
8940,新天地,115Q1,1.34,,,53.2755,20.6466,15.7516,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
8996,高力,115Q1,6.54,,,29.0215,20.7098,17.6942,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
9802,鈺齊-KY,115Q1,0.89,,,15.8491,5.1348,4.8448,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
9902,台火,115Q1,0.17,,,31.7395,2.8926,74.4287,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
9904,寶成,115Q1,0.76,,,22.1418,3.1604,4.8638,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
9905,大華,115Q1,0.35,,,10.0743,4.8844,4.7927,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
9906,欣巴巴,115Q1,1.57,,,37.5161,24.698,17.3722,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
9907,統一實,115Q1,0.17,,,10.7064,3.8411,2.3192,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
9908,大台北,115Q1,0.33,,,21.4362,14.3619,18.0131,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
9910,豐泰,115Q1,0.68,,,17.3898,3.9996,3.476,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
9911,櫻花,115Q1,1.87,,,35.6631,16.5974,13.9817,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
9912,偉聯,115Q1,-0.19,,,44.3373,-10.2689,-11.07,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
9914,美利達,115Q1,1.09,,,16.5976,5.2148,6.1616,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
9917,中保科,115Q1,1.6,,,33.9021,17.6092,15.4951,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
9918,欣天然,115Q1,0.63,,,30.7372,19.1835,17.5322,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
9919,康那香,115Q1,-0.52,,,9.6432,-15.2117,-14.8604,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
9921,巨大,115Q1,-0.51,,,19.6334,-1.5286,-1.1745,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
9924,福興,115Q1,0.54,,,19.9193,4.8023,5.5752,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
9925,新保,115Q1,0.47,,,32.1726,10.6708,8.9834,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
9926,新海,115Q1,0.68,,,26.1788,18.6684,17.4127,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
9927,泰銘,115Q1,1.12,,,9.015,6.4007,6.1913,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
9928,中視,115Q1,-0.51,,,-1.4249,-19.8497,-15.7335,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
9929,秋雨,115Q1,0.22,,,24.7821,12.0369,14.4304,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
9930,中聯資源,115Q1,1.1,,,15.0139,10.5959,8.4831,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
9931,欣高,115Q1,0.69,,,16.6928,11.5161,20.0394,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
9933,中鼎,115Q1,1.0,,,13.0511,9.6743,6.6356,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
9934,成霖,115Q1,0.28,,,34.2072,4.6111,2.4382,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
9935,慶豐富,115Q1,0.51,,,27.2873,10.6917,7.4036,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
9937,全國,115Q1,0.66,,,13.3395,4.2327,3.7508,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
9938,百和,115Q1,0.87,,,31.8119,12.8918,7.3167,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
9939,宏全,115Q1,2.25,,,22.3376,13.2073,9.8508,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
9940,信義,115Q1,0.22,,,23.1163,7.2821,5.666,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
9941,裕融,115Q1,1.82,,,43.6739,14.4976,11.2703,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
9942,茂順,115Q1,2.22,,,39.9566,24.4749,17.0381,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
9943,好樂迪,115Q1,1.88,,,53.2322,19.1343,25.4236,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
9944,新麗,115Q1,0.65,,,34.6335,13.947,10.4973,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
9945,潤泰新,115Q1,0.99,,,24.7384,17.707,36.9152,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
9946,三發地產,115Q1,2.56,,,53.8197,46.8359,36.3326,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
9955,佳龍,115Q1,0.05,,,13.6055,5.8827,1.1289,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
9958,世紀鋼,115Q1,2.63,,,33.1907,28.8254,22.6938,,,TWSE OpenAPI t187ap06_L_ci,OK,115Q1
