stock_id,stock_name,year_month,revenue,revenue_yoy,revenue_mom,accumulated_revenue,accumulated_revenue_yoy,revenue_data_month,requested_revenue_month,latest_available_month,revenue_source_status
6830,汎銓,202605,217107.0,19.422762751860592,2.5153461138917743,1007613.0,22.487375794103276,202605,202607,202605,OK_WITH_FALLBACK
6831,邁科,202605,330275.0,-10.756505972984439,54.968469060265384,1397782.0,14.691310819259986,202605,202607,202605,OK_WITH_FALLBACK
6834,天二科技,202605,189979.0,58.66754639450782,5.897468770728934,789119.0,30.20218719888066,202605,202607,202605,OK_WITH_FALLBACK
6835,圓裕,202605,179631.0,-19.28764316557107,-19.353593218969287,979012.0,-7.290705888814604,202605,202607,202605,OK_WITH_FALLBACK
6838,台新藥,202605,2348.0,-50.71368597816961,,47770.0,791.5640164240389,202605,202607,202605,OK_WITH_FALLBACK
6854,錼創科技-KY創,202605,53395.0,5.083444855545934,9.176600486637904,238106.0,-40.972869523828415,202605,202607,202605,OK_WITH_FALLBACK
6861,睿生光電,202605,265735.0,66.38490773960466,1.3636710405859018,1318936.0,49.1809916775815,202605,202607,202605,OK_WITH_FALLBACK
6862,三集瑞-KY,202605,130543.0,-35.00214098644706,-7.702369252741503,743221.0,-31.7655710478261,202605,202607,202605,OK_WITH_FALLBACK
6863,永道-KY,202605,428094.0,73.79305305207775,-18.084125204266343,2108066.0,20.435794819937556,202605,202607,202605,OK_WITH_FALLBACK
6869,雲豹能源,202605,544213.0,-27.764482264759014,1.2832252036968796,2745959.0,-12.657642427263182,202605,202607,202605,OK_WITH_FALLBACK
6873,泓德能源,202605,393912.0,-32.80234186684044,-8.549725007487133,2254628.0,-17.150598028851046,202605,202607,202605,OK_WITH_FALLBACK
6885,全福生技,202605,822.0,-27.894736842105264,7.310704960835509,4411.0,246.23233908948194,202605,202607,202605,OK_WITH_FALLBACK
6887,寶綠特-KY,202605,403725.0,2.0646782519883304,35.35010493425684,1559631.0,-27.88423791439961,202605,202607,202605,OK_WITH_FALLBACK
6890,來億-KY,202605,3611608.0,0.8621691183041699,-14.239131622077414,14900553.0,-16.770320079414926,202605,202607,202605,OK_WITH_FALLBACK
6901,鑽石投資,202605,692717.0,407.46017585207477,22.335208257909564,922681.0,190.75235418047765,202605,202607,202605,OK_WITH_FALLBACK
6902,GOGOLOOK,202605,100681.0,27.69970320387611,1.8605451124016106,502632.0,25.695394379828,202605,202607,202605,OK_WITH_FALLBACK
6906,現觀科,202605,23523.0,0.5643196101064512,7.479667367266746,124955.0,0.6273353949233347,202605,202607,202605,OK_WITH_FALLBACK
6908,宏碁遊戲-創,202605,389956.0,-27.98104394944807,-13.413919283785704,2000466.0,-1.7963642682907073,202605,202607,202605,OK_WITH_FALLBACK
6909,創控,202605,40927.0,51.31807594187895,11.272124194556973,179212.0,-1.1069540553366664,202605,202607,202605,OK_WITH_FALLBACK
6914,阜爾運通,202605,505313.0,6.863808720183903,6.10736873934334,2417721.0,8.256083390982544,202605,202607,202605,OK_WITH_FALLBACK
6916,華凌,202605,219836.0,44.11789771796065,10.533672556137686,924551.0,8.467125539226096,202605,202607,202605,OK_WITH_FALLBACK
6918,愛派司,202605,78876.0,27.184481674379604,-7.060376113493897,383129.0,14.616284392005289,202605,202607,202605,OK_WITH_FALLBACK
6919,康霈*,202605,0.0,,-100.0,3568.0,-70.78283655420897,202605,202607,202605,OK_WITH_FALLBACK
6921,嘉雨思-創,202605,9782.0,-34.990363527613475,666.6144200626959,39511.0,-60.59539244041089,202605,202607,202605,OK_WITH_FALLBACK
6923,中台,202605,116163.0,20.579839521679105,-2.254253546725905,539820.0,12.728115622435363,202605,202607,202605,OK_WITH_FALLBACK
6924,榮惠-KY創,202605,141793.0,3.9538123167155423,-31.13167225217349,819970.0,14.864902725479649,202605,202607,202605,OK_WITH_FALLBACK
6928,攸泰科技,202605,120743.0,1.7648694889969574,-7.4950584557865865,799126.0,-10.57999702353311,202605,202607,202605,OK_WITH_FALLBACK
6931,青松健康,202605,109590.0,14.552410419366977,3.6390459798377184,519958.0,16.186019905166674,202605,202607,202605,OK_WITH_FALLBACK
6933,AMAX-KY,202605,585033.0,72.60818382177219,-12.04296872063566,3070638.0,12.230469833637365,202605,202607,202605,OK_WITH_FALLBACK
6934,心誠鎂,202605,22.0,-98.81209503239741,-99.51187042378523,8214.0,-24.134109171515654,202605,202607,202605,OK_WITH_FALLBACK
6936,永鴻生技,202605,126130.0,19.266228547113613,-4.633368113838104,626810.0,13.864632588962138,202605,202607,202605,OK_WITH_FALLBACK
6937,天虹,202605,190796.0,19.919046661303298,24.52990281503528,926456.0,24.28277451498574,202605,202607,202605,OK_WITH_FALLBACK
6944,兆聯實業,202605,1671463.0,48.22914791405978,10.152219700384602,7895737.0,48.520659750143665,202605,202607,202605,OK_WITH_FALLBACK
6949,沛爾生醫-創,202605,2691.0,18.807947019867548,-9.424436216762032,12043.0,-22.11227525546501,202605,202607,202605,OK_WITH_FALLBACK
6951,青新-創,202605,77051.0,15.522204563854988,-1.6026868950016602,365138.0,22.46213493245328,202605,202607,202605,OK_WITH_FALLBACK
6952,大武山,202605,191622.0,17.665624827298238,-4.280890345268542,953603.0,35.74593838212874,202605,202607,202605,OK_WITH_FALLBACK
6955,邦睿生技-創,202605,30038.0,12.615753758482361,3.944909682330957,143321.0,14.524867352809563,202605,202607,202605,OK_WITH_FALLBACK
6957,裕慶-KY,202605,312233.0,21.157196683080528,-15.247810166473492,1689037.0,31.79035103530016,202605,202607,202605,OK_WITH_FALLBACK
6958,日盛台駿,202605,876508.0,-2.985345552751583,5.643721758792213,4273688.0,-10.022487598766162,202605,202607,202605,OK_WITH_FALLBACK
6962,奕力-KY,202605,1631488.0,14.215627248975798,-1.7306140150100588,7209411.0,-6.751388851702806,202605,202607,202605,OK_WITH_FALLBACK
6965,中傑-KY,202605,2118090.0,18.112488721796126,21.307731120639936,8649434.0,-10.445057139274711,202605,202607,202605,OK_WITH_FALLBACK
6969,成信實業*-創,202605,23620.0,1.6744866772846627,11.189568328390529,122840.0,-2.748749129140541,202605,202607,202605,OK_WITH_FALLBACK
6988,威力暘-創,202605,61077.0,4.194957180388276,-5.876098012020342,295217.0,-14.812335340745465,202605,202607,202605,OK_WITH_FALLBACK
6994,富威電力,202605,204216.0,26.706872161417618,3.940470494823743,1242290.0,73.89204692589477,202605,202607,202605,OK_WITH_FALLBACK
7610,聯友金屬-創,202605,615259.0,462.17814001937097,9.87062153450539,2177008.0,435.1662155750742,202605,202607,202605,OK_WITH_FALLBACK
7631,聚賢研發-創,202605,177800.0,140.81698992306858,31.25355263060762,721774.0,101.0361337726689,202605,202607,202605,OK_WITH_FALLBACK
7705,三商餐飲,202605,605868.0,0.5453199730493111,24.043469715333966,2698746.0,4.080019961796454,202605,202607,202605,OK_WITH_FALLBACK
7711,永擎,202605,2631479.0,17.11619051349061,60.650286291290016,13160830.0,34.07312718479063,202605,202607,202605,OK_WITH_FALLBACK
7721,微程式,202605,63812.0,72.32514177693761,4.136951874275829,268899.0,35.98132967883204,202605,202607,202605,OK_WITH_FALLBACK
7722,LINEPAY,202605,747084.0,17.191485356633045,13.685632938648617,3501622.0,15.070091231317166,202605,202607,202605,OK_WITH_FALLBACK
7730,暉盛-創,202605,14534.0,-68.95903635043355,-64.7899607539125,148044.0,-20.215569507693136,202605,202607,202605,OK_WITH_FALLBACK
7732,金興精密,202605,81961.0,-21.098029400155955,15.952465162339958,452628.0,-17.13524646436908,202605,202607,202605,OK_WITH_FALLBACK
7736,虎山,202605,154677.0,24.54666967276475,81.87879215464936,600800.0,-13.153337554243025,202605,202607,202605,OK_WITH_FALLBACK
7740,熙特爾-創,202605,1359522.0,1254.6047846317865,-19.29340276541029,6135408.0,1420.9203745156804,202605,202607,202605,OK_WITH_FALLBACK
7749,意騰-KY,202605,198541.0,73.6849472054308,3.8861621859204454,922968.0,64.05199366520502,202605,202607,202605,OK_WITH_FALLBACK
7750,新代,202605,2689787.0,88.25510096241669,-7.89583529512477,10474666.0,69.4277284799705,202605,202607,202605,OK_WITH_FALLBACK
7760,享溫馨,202605,89475.0,-10.44529631371921,8.920593570063422,568594.0,-3.7262043240698883,202605,202607,202605,OK_WITH_FALLBACK
7765,中華資安,202605,149890.0,3.1256235078811394,-39.02052041463931,993271.0,23.84925187032419,202605,202607,202605,OK_WITH_FALLBACK
7768,頌勝科技,202605,202563.0,18.90151559620103,15.968306129809756,936125.0,10.661968101454963,202605,202607,202605,OK_WITH_FALLBACK
7769,鴻勁,202605,4129556.0,83.64462145795709,-5.34292353109315,19217402.0,87.84549623036372,202605,202607,202605,OK_WITH_FALLBACK
7780,大研生醫*,202605,202685.0,29.15878083440071,17.95189627379435,838364.0,36.5315840558657,202605,202607,202605,OK_WITH_FALLBACK
7786,東方風能,202605,1478692.0,37.694024659720625,14.724491371371247,4540574.0,47.741852774006965,202605,202607,202605,OK_WITH_FALLBACK
7788,松川精密,202605,730713.0,43.08459601398903,4.578950908734413,3288554.0,20.301522574867583,202605,202607,202605,OK_WITH_FALLBACK
7791,皇家可口,202605,218370.0,-10.976216295547385,3.8457697483866977,914959.0,-9.11647320355445,202605,202607,202605,OK_WITH_FALLBACK
7795,長廣,202605,135999.0,24.513843111404086,-15.336632738817817,714382.0,-5.595559813670752,202605,202607,202605,OK_WITH_FALLBACK
7799,禾榮科,202605,504.0,-26.53061224489796,,3389.0,101.72619047619048,202605,202607,202605,OK_WITH_FALLBACK
7803,雲象科技-創,202605,16608.0,1440.6307977736549,1048.5477178423237,28854.0,2.7893555626803463,202605,202607,202605,OK_WITH_FALLBACK
7818,溢泰實業,202605,957075.0,-16.359703742544404,-9.480789583445645,4796819.0,-13.744970739255251,202605,202607,202605,OK_WITH_FALLBACK
7821,神數,202605,795989.0,61.38619682900126,12.477232230541947,3994313.0,20.236824503512604,202605,202607,202605,OK_WITH_FALLBACK
7822,倍利科,202605,242740.0,79.808739323995,1.6750369647442207,1165924.0,103.34441394273198,202605,202607,202605,OK_WITH_FALLBACK
